text,sentiment
Things are managing somehow nothing too serious right now,neutral
Things are managing somehow for now,neutral
Things are managing somehow for now today,neutral
Things are managing somehow for now right now,neutral
Things are fine I guess,neutral
Things are fine I guess today,neutral
Things are fine I guess right now,neutral
Things are fine I guess overall,neutral
Things are fine I guess overall today,neutral
Things are fine I guess overall right now,neutral
Things are fine I guess at the moment,neutral
Things are fine I guess at the moment today,neutral
Things are fine I guess at the moment right now,neutral
Things are fine I guess nothing too serious,neutral
Things are fine I guess nothing too serious today,neutral
Things are fine I guess nothing too serious right now,neutral
Things are fine I guess for now,neutral
Things are fine I guess for now today,neutral
Things are fine I guess for now right now,neutral
Things are just checking in,neutral
Things are just checking in today,neutral
Things are just checking in right now,neutral
Things are just checking in overall,neutral
Things are just checking in overall today,neutral
Things are just checking in overall right now,neutral
Things are just checking in at the moment,neutral
Things are just checking in at the moment today,neutral
Things are just checking in at the moment right now,neutral
Things are just checking in nothing too serious,neutral
Things are just checking in nothing too serious today,neutral
Things are just checking in nothing too serious right now,neutral
Things are just checking in for now,neutral
Things are just checking in for now today,neutral
Things are just checking in for now right now,neutral
Things are a little under the weather but stable,neutral
Things are a little under the weather but stable today,neutral
Things are a little under the weather but stable right now,neutral
Things are a little under the weather but stable overall,neutral
Things are a little under the weather but stable overall today,neutral
Things are a little under the weather but stable overall right now,neutral
Things are a little under the weather but stable at the moment,neutral
Things are a little under the weather but stable at the moment today,neutral
Things are a little under the weather but stable at the moment right now,neutral
Things are a little under the weather but stable nothing too serious,neutral
Things are a little under the weather but stable nothing too serious today,neutral
Things are a little under the weather but stable nothing too serious right now,neutral
Things are a little under the weather but stable for now,neutral
Things are a little under the weather but stable for now today,neutral
Things are a little under the weather but stable for now right now,neutral
I feel calm and hopeful,positive
I feel calm and hopeful right now,positive
I feel calm and hopeful for the first time in days,positive
I feel calm and hopeful after resting,positive
I feel calm and hopeful after resting right now,positive
I feel calm and hopeful after resting for the first time in days,positive
I feel calm and hopeful after talking to someone,positive
I feel calm and hopeful after talking to someone right now,positive
I feel calm and hopeful after talking to someone for the first time in days,positive
I feel calm and hopeful today,positive
I feel calm and hopeful today right now,positive
I feel calm and hopeful today for the first time in days,positive
I feel calm and hopeful and things are improving,positive
I feel calm and hopeful and things are improving right now,positive
I feel calm and hopeful and things are improving for the first time in days,positive
I feel better than before,positive
I feel better than before right now,positive
I feel better than before for the first time in days,positive
I feel better than before after resting,positive
I feel better than before after resting right now,positive
I feel better than before after resting for the first time in days,positive
I feel better than before after talking to someone,positive
I feel better than before after talking to someone right now,positive
I feel better than before after talking to someone for the first time in days,positive
I feel better than before today,positive
I feel better than before today right now,positive
I feel better than before today for the first time in days,positive
I feel better than before and things are improving,positive
I feel better than before and things are improving right now,positive
I feel better than before and things are improving for the first time in days,positive
I feel grateful and supported,positive
I feel grateful and supported right now,positive
I feel grateful and supported for the first time in days,positive
I feel grateful and supported after resting,positive
I feel grateful and supported after resting right now,positive
I feel grateful and supported after resting for the first time in days,positive
I feel grateful and supported after talking to someone,positive
I feel grateful and supported after talking to someone right now,positive
I feel grateful and supported after talking to someone for the first time in days,positive
I feel grateful and supported today,positive
I feel grateful and supported today right now,positive
I feel grateful and supported today for the first time in days,positive
I feel grateful and supported and things are improving,positive
I feel grateful and supported and things are improving right now,positive
I feel grateful and supported and things are improving for the first time in days,positive
I feel happy and relaxed,positive
I feel happy and relaxed right now,positive
I feel happy and relaxed for the first time in days,positive
I feel happy and relaxed after resting,positive
I feel happy and relaxed after resting right now,positive
I feel happy and relaxed after resting for the first time in days,positive
I feel happy and relaxed after talking to someone,positive
I feel happy and relaxed after talking to someone right now,positive
I feel happy and relaxed after talking to someone for the first time in days,positive
I feel happy and relaxed today,positive
I feel happy and relaxed today right now,positive
I feel happy and relaxed today for the first time in days,positive
I feel happy and relaxed and things are improving,positive
I feel happy and relaxed and things are improving right now,positive
I feel happy and relaxed and things are improving for the first time in days,positive
I feel more in control,positive
I feel more in control right now,positive
I feel more in control for the first time in days,positive
I feel more in control after resting,positive
I feel more in control after resting right now,positive
I feel more in control after resting for the first time in days,positive
I feel more in control after talking to someone,positive
I feel more in control after talking to someone right now,positive
I feel more in control after talking to someone for the first time in days,positive
I feel more in control today,positive
I feel more in control today right now,positive
I feel more in control today for the first time in days,positive
I feel more in control and things are improving,positive
I feel more in control and things are improving right now,positive
I feel more in control and things are improving for the first time in days,positive
I feel strong enough to handle today,positive
I feel strong enough to handle today right now,positive
I feel strong enough to handle today for the first time in days,positive
I feel strong enough to handle today after resting,positive
I feel strong enough to handle today after resting right now,positive
I feel strong enough to handle today after resting for the first time in days,positive
I feel strong enough to handle today after talking to someone,positive
I feel strong enough to handle today after talking to someone right now,positive
I feel strong enough to handle today after talking to someone for the first time in days,positive
I feel strong enough to handle today today,positive
I feel strong enough to handle today today right now,positive
I feel strong enough to handle today today for the first time in days,positive
I feel strong enough to handle today and things are improving,positive
I feel strong enough to handle today and things are improving right now,positive
I feel strong enough to handle today and things are improving for the first time in days,positive
I feel relieved that my fever is going down,positive
I feel relieved that my fever is going down right now,positive
I feel relieved that my fever is going down for the first time in days,positive
I feel relieved that my fever is going down after resting,positive
I feel relieved that my fever is going down after resting right now,positive
I feel relieved that my fever is going down after resting for the first time in days,positive
I feel relieved that my fever is going down after talking to someone,positive
I feel relieved that my fever is going down after talking to someone right now,positive
I feel relieved that my fever is going down after talking to someone for the first time in days,positive
I feel relieved that my fever is going down today,positive
I feel relieved that my fever is going down today right now,positive
I feel relieved that my fever is going down today for the first time in days,positive
I feel relieved that my fever is going down and things are improving,positive
I feel relieved that my fever is going down and things are improving right now,positive
I feel relieved that my fever is going down and things are improving for the first time in days,positive
I feel glad that I am recovering from this cold,positive
I feel glad that I am recovering from this cold right now,positive
I feel glad that I am recovering from this cold for the first time in days,positive
I feel glad that I am recovering from this cold after resting,positive
I feel glad that I am recovering from this cold after resting right now,positive
I feel glad that I am recovering from this cold after resting for the first time in days,positive
I feel glad that I am recovering from this cold after talking to someone,positive
I feel glad that I am recovering from this cold after talking to someone right now,positive
I feel glad that I am recovering from this cold after talking to someone for the first time in days,positive
I feel glad that I am recovering from this cold today,positive
I feel glad that I am recovering from this cold today right now,positive
I feel glad that I am recovering from this cold today for the first time in days,positive
I feel glad that I am recovering from this cold and things are improving,positive
I feel glad that I am recovering from this cold and things are improving right now,positive
I feel glad that I am recovering from this cold and things are improving for the first time in days,positive
Today I feel calm and hopeful,positive
Today I feel calm and hopeful right now,positive
Today I feel calm and hopeful for the first time in days,positive
Today I feel calm and hopeful after resting,positive
Today I feel calm and hopeful after resting right now,positive
Today I feel calm and hopeful after resting for the first time in days,positive
Today I feel calm and hopeful after talking to someone,positive
Today I feel calm and hopeful after talking to someone right now,positive
Today I feel calm and hopeful after talking to someone for the first time in days,positive
Today I feel calm and hopeful today,positive
Today I feel calm and hopeful today right now,positive
Today I feel calm and hopeful today for the first time in days,positive
Today I feel calm and hopeful and things are improving,positive
Today I feel calm and hopeful and things are improving right now,positive
Today I feel calm and hopeful and things are improving for the first time in days,positive
Today I feel better than before,positive
Today I feel better than before right now,positive
Today I feel better than before for the first time in days,positive
Today I feel better than before after resting,positive
Today I feel better than before after resting right now,positive
Today I feel better than before after resting for the first time in days,positive
Today I feel better than before after talking to someone,positive
Today I feel better than before after talking to someone right now,positive
Today I feel better than before after talking to someone for the first time in days,positive
Today I feel better than before today,positive
Today I feel better than before today right now,positive
Today I feel better than before today for the first time in days,positive
Today I feel better than before and things are improving,positive
Today I feel better than before and things are improving right now,positive
Today I feel better than before and things are improving for the first time in days,positive
Today I feel grateful and supported,positive
Today I feel grateful and supported right now,positive
Today I feel grateful and supported for the first time in days,positive
Today I feel grateful and supported after resting,positive
Today I feel grateful and supported after resting right now,positive
Today I feel grateful and supported after resting for the first time in days,positive
Today I feel grateful and supported after talking to someone,positive
Today I feel grateful and supported after talking to someone right now,positive
Today I feel grateful and supported after talking to someone for the first time in days,positive
Today I feel grateful and supported today,positive
Today I feel grateful and supported today right now,positive
Today I feel grateful and supported today for the first time in days,positive
Today I feel grateful and supported and things are improving,positive
Today I feel grateful and supported and things are improving right now,positive
Today I feel grateful and supported and things are improving for the first time in days,positive
Today I feel happy and relaxed,positive
Today I feel happy and relaxed right now,positive
Today I feel happy and relaxed for the first time in days,positive
Today I feel happy and relaxed after resting,positive
Today I feel happy and relaxed after resting right now,positive
Today I feel happy and relaxed after resting for the first time in days,positive
Today I feel happy and relaxed after talking to someone,positive
Today I feel happy and relaxed after talking to someone right now,positive
Today I feel happy and relaxed after talking to someone for the first time in days,positive
Today I feel happy and relaxed today,positive
Today I feel happy and relaxed today right now,positive
Today I feel happy and relaxed today for the first time in days,positive
Today I feel happy and relaxed and things are improving,positive
Today I feel happy and relaxed and things are improving right now,positive
Today I feel happy and relaxed and things are improving for the first time in days,positive
Today I feel more in control,positive
Today I feel more in control right now,positive
Today I feel more in control for the first time in days,positive
Today I feel more in control after resting,positive
Today I feel more in control after resting right now,positive
Today I feel more in control after resting for the first time in days,positive
Today I feel more in control after talking to someone,positive
Today I feel more in control after talking to someone right now,positive
Today I feel more in control after talking to someone for the first time in days,positive
Today I feel more in control today,positive
Today I feel more in control today right now,positive
Today I feel more in control today for the first time in days,positive
Today I feel more in control and things are improving,positive
Today I feel more in control and things are improving right now,positive
Today I feel more in control and things are improving for the first time in days,positive
Today I feel strong enough to handle today,positive
Today I feel strong enough to handle today right now,positive
Today I feel strong enough to handle today for the first time in days,positive
Today I feel strong enough to handle today after resting,positive
Today I feel strong enough to handle today after resting right now,positive
Today I feel strong enough to handle today after resting for the first time in days,positive
Today I feel strong enough to handle today after talking to someone,positive
Today I feel strong enough to handle today after talking to someone right now,positive
Today I feel strong enough to handle today after talking to someone for the first time in days,positive
Today I feel strong enough to handle today today,positive
Today I feel strong enough to handle today today right now,positive
Today I feel strong enough to handle today today for the first time in days,positive
Today I feel strong enough to handle today and things are improving,positive
Today I feel strong enough to handle today and things are improving right now,positive
Today I feel strong enough to handle today and things are improving for the first time in days,positive
Today I feel relieved that my fever is going down,positive
Today I feel relieved that my fever is going down right now,positive
Today I feel relieved that my fever is going down for the first time in days,positive
Today I feel relieved that my fever is going down after resting,positive
Today I feel relieved that my fever is going down after resting right now,positive
Today I feel relieved that my fever is going down after resting for the first time in days,positive
Today I feel relieved that my fever is going down after talking to someone,positive
Today I feel relieved that my fever is going down after talking to someone right now,positive
Today I feel relieved that my fever is going down after talking to someone for the first time in days,positive
Today I feel relieved that my fever is going down today,positive
Today I feel relieved that my fever is going down today right now,positive
Today I feel relieved that my fever is going down today for the first time in days,positive
Today I feel relieved that my fever is going down and things are improving,positive
Today I feel relieved that my fever is going down and things are improving right now,positive
Today I feel relieved that my fever is going down and things are improving for the first time in days,positive
Today I feel glad that I am recovering from this cold,positive
Today I feel glad that I am recovering from this cold right now,positive
Today I feel glad that I am recovering from this cold for the first time in days,positive
Today I feel glad that I am recovering from this cold after resting,positive
Today I feel glad that I am recovering from this cold after resting right now,positive
Today I feel glad that I am recovering from this cold after resting for the first time in days,positive
Today I feel glad that I am recovering from this cold after talking to someone,positive
Today I feel glad that I am recovering from this cold after talking to someone right now,positive
Today I feel glad that I am recovering from this cold after talking to someone for the first time in days,positive
Today I feel glad that I am recovering from this cold today,positive
Today I feel glad that I am recovering from this cold today right now,positive
Today I feel glad that I am recovering from this cold today for the first time in days,positive
Today I feel glad that I am recovering from this cold and things are improving,positive
Today I feel glad that I am recovering from this cold and things are improving right now,positive
Today I feel glad that I am recovering from this cold and things are improving for the first time in days,positive
Right now I feel calm and hopeful,positive
Right now I feel calm and hopeful right now,positive
Right now I feel calm and hopeful for the first time in days,positive
Right now I feel calm and hopeful after resting,positive
Right now I feel calm and hopeful after resting right now,positive
Right now I feel calm and hopeful after resting for the first time in days,positive
Right now I feel calm and hopeful after talking to someone,positive
Right now I feel calm and hopeful after talking to someone right now,positive
Right now I feel calm and hopeful after talking to someone for the first time in days,positive
Right now I feel calm and hopeful today,positive
Right now I feel calm and hopeful today right now,positive
Right now I feel calm and hopeful today for the first time in days,positive
Right now I feel calm and hopeful and things are improving,positive
Right now I feel calm and hopeful and things are improving right now,positive
Right now I feel calm and hopeful and things are improving for the first time in days,positive
Right now I feel better than before,positive
Right now I feel better than before right now,positive
Right now I feel better than before for the first time in days,positive
Right now I feel better than before after resting,positive
Right now I feel better than before after resting right now,positive
Right now I feel better than before after resting for the first time in days,positive
Right now I feel better than before after talking to someone,positive
Right now I feel better than before after talking to someone right now,positive
Right now I feel better than before after talking to someone for the first time in days,positive
Right now I feel better than before today,positive
Right now I feel better than before today right now,positive
Right now I feel better than before today for the first time in days,positive
Right now I feel better than before and things are improving,positive
Right now I feel better than before and things are improving right now,positive
Right now I feel better than before and things are improving for the first time in days,positive
Right now I feel grateful and supported,positive
Right now I feel grateful and supported right now,positive
Right now I feel grateful and supported for the first time in days,positive
Right now I feel grateful and supported after resting,positive
Right now I feel grateful and supported after resting right now,positive
Right now I feel grateful and supported after resting for the first time in days,positive
Right now I feel grateful and supported after talking to someone,positive
Right now I feel grateful and supported after talking to someone right now,positive
Right now I feel grateful and supported after talking to someone for the first time in days,positive
Right now I feel grateful and supported today,positive
Right now I feel grateful and supported today right now,positive
Right now I feel grateful and supported today for the first time in days,positive
Right now I feel grateful and supported and things are improving,positive
Right now I feel grateful and supported and things are improving right now,positive
Right now I feel grateful and supported and things are improving for the first time in days,positive
Right now I feel happy and relaxed,positive
Right now I feel happy and relaxed right now,positive
Right now I feel happy and relaxed for the first time in days,positive
Right now I feel happy and relaxed after resting,positive
Right now I feel happy and relaxed after resting right now,positive
Right now I feel happy and relaxed after resting for the first time in days,positive
Right now I feel happy and relaxed after talking to someone,positive
Right now I feel happy and relaxed after talking to someone right now,positive
Right now I feel happy and relaxed after talking to someone for the first time in days,positive
Right now I feel happy and relaxed today,positive
Right now I feel happy and relaxed today right now,positive
Right now I feel happy and relaxed today for the first time in days,positive
Right now I feel happy and relaxed and things are improving,positive
Right now I feel happy and relaxed and things are improving right now,positive
Right now I feel happy and relaxed and things are improving for the first time in days,positive
Right now I feel more in control,positive
Right now I feel more in control right now,positive
Right now I feel more in control for the first time in days,positive
Right now I feel more in control after resting,positive
Right now I feel more in control after resting right now,positive
Right now I feel more in control after resting for the first time in days,positive
Right now I feel more in control after talking to someone,positive
Right now I feel more in control after talking to someone right now,positive
Right now I feel more in control after talking to someone for the first time in days,positive
Right now I feel more in control today,positive
Right now I feel more in control today right now,positive
Right now I feel more in control today for the first time in days,positive
Right now I feel more in control and things are improving,positive
Right now I feel more in control and things are improving right now,positive
Right now I feel more in control and things are improving for the first time in days,positive
Right now I feel strong enough to handle today,positive
Right now I feel strong enough to handle today right now,positive
Right now I feel strong enough to handle today for the first time in days,positive
Right now I feel strong enough to handle today after resting,positive
Right now I feel strong enough to handle today after resting right now,positive
Right now I feel strong enough to handle today after resting for the first time in days,positive
Right now I feel strong enough to handle today after talking to someone,positive
Right now I feel strong enough to handle today after talking to someone right now,positive
Right now I feel strong enough to handle today after talking to someone for the first time in days,positive
Right now I feel strong enough to handle today today,positive
Right now I feel strong enough to handle today today right now,positive
Right now I feel strong enough to handle today today for the first time in days,positive
Right now I feel strong enough to handle today and things are improving,positive
Right now I feel strong enough to handle today and things are improving right now,positive
Right now I feel strong enough to handle today and things are improving for the first time in days,positive
Right now I feel relieved that my fever is going down,positive
Right now I feel relieved that my fever is going down right now,positive
Right now I feel relieved that my fever is going down for the first time in days,positive
Right now I feel relieved that my fever is going down after resting,positive
Right now I feel relieved that my fever is going down after resting right now,positive
Right now I feel relieved that my fever is going down after resting for the first time in days,positive
Right now I feel relieved that my fever is going down after talking to someone,positive
Right now I feel relieved that my fever is going down after talking to someone right now,positive
Right now I feel relieved that my fever is going down after talking to someone for the first time in days,positive
Right now I feel relieved that my fever is going down today,positive
Right now I feel relieved that my fever is going down today right now,positive
Right now I feel relieved that my fever is going down today for the first time in days,positive
Right now I feel relieved that my fever is going down and things are improving,positive
Right now I feel relieved that my fever is going down and things are improving right now,positive
Right now I feel relieved that my fever is going down and things are improving for the first time in days,positive
Right now I feel glad that I am recovering from this cold,positive
Right now I feel glad that I am recovering from this cold right now,positive
Right now I feel glad that I am recovering from this cold for the first time in days,positive
Right now I feel glad that I am recovering from this cold after resting,positive
Right now I feel glad that I am recovering from this cold after resting right now,positive
Right now I feel glad that I am recovering from this cold after resting for the first time in days,positive
Right now I feel glad that I am recovering from this cold after talking to someone,positive
Right now I feel glad that I am recovering from this cold after talking to someone right now,positive
Right now I feel glad that I am recovering from this cold after talking to someone for the first time in days,positive
Right now I feel glad that I am recovering from this cold today,positive
Right now I feel glad that I am recovering from this cold today right now,positive
Right now I feel glad that I am recovering from this cold today for the first time in days,positive
Right now I feel glad that I am recovering from this cold and things are improving,positive
Right now I feel glad that I am recovering from this cold and things are improving right now,positive
Right now I feel glad that I am recovering from this cold and things are improving for the first time in days,positive
Lately I feel calm and hopeful,positive
Lately I feel calm and hopeful right now,positive
Lately I feel calm and hopeful for the first time in days,positive
Lately I feel calm and hopeful after resting,positive
Lately I feel calm and hopeful after resting right now,positive
Lately I feel calm and hopeful after resting for the first time in days,positive
Lately I feel calm and hopeful after talking to someone,positive
Lately I feel calm and hopeful after talking to someone right now,positive
Lately I feel calm and hopeful after talking to someone for the first time in days,positive
Lately I feel calm and hopeful today,positive
Lately I feel calm and hopeful today right now,positive
Lately I feel calm and hopeful today for the first time in days,positive
Lately I feel calm and hopeful and things are improving,positive
Lately I feel calm and hopeful and things are improving right now,positive
Lately I feel calm and hopeful and things are improving for the first time in days,positive
Lately I feel better than before,positive
Lately I feel better than before right now,positive
Lately I feel better than before for the first time in days,positive
Lately I feel better than before after resting,positive
Lately I feel better than before after resting right now,positive
Lately I feel better than before after resting for the first time in days,positive
Lately I feel better than before after talking to someone,positive
Lately I feel better than before after talking to someone right now,positive
Lately I feel better than before after talking to someone for the first time in days,positive
Lately I feel better than before today,positive
Lately I feel better than before today right now,positive
Lately I feel better than before today for the first time in days,positive
Lately I feel better than before and things are improving,positive
Lately I feel better than before and things are improving right now,positive
Lately I feel better than before and things are improving for the first time in days,positive
Lately I feel grateful and supported,positive
Lately I feel grateful and supported right now,positive
Lately I feel grateful and supported for the first time in days,positive
Lately I feel grateful and supported after resting,positive
Lately I feel grateful and supported after resting right now,positive
Lately I feel grateful and supported after resting for the first time in days,positive
Lately I feel grateful and supported after talking to someone,positive
Lately I feel grateful and supported after talking to someone right now,positive
Lately I feel grateful and supported after talking to someone for the first time in days,positive
Lately I feel grateful and supported today,positive
Lately I feel grateful and supported today right now,positive
Lately I feel grateful and supported today for the first time in days,positive
Lately I feel grateful and supported and things are improving,positive
Lately I feel grateful and supported and things are improving right now,positive
Lately I feel grateful and supported and things are improving for the first time in days,positive
Lately I feel happy and relaxed,positive
Lately I feel happy and relaxed right now,positive
Lately I feel happy and relaxed for the first time in days,positive
Lately I feel happy and relaxed after resting,positive
Lately I feel happy and relaxed after resting right now,positive
Lately I feel happy and relaxed after resting for the first time in days,positive
Lately I feel happy and relaxed after talking to someone,positive
Lately I feel happy and relaxed after talking to someone right now,positive
Lately I feel happy and relaxed after talking to someone for the first time in days,positive
Lately I feel happy and relaxed today,positive
Lately I feel happy and relaxed today right now,positive
Lately I feel happy and relaxed today for the first time in days,positive
Lately I feel happy and relaxed and things are improving,positive
Lately I feel happy and relaxed and things are improving right now,positive
Lately I feel happy and relaxed and things are improving for the first time in days,positive
Lately I feel more in control,positive
Lately I feel more in control right now,positive
Lately I feel more in control for the first time in days,positive
Lately I feel more in control after resting,positive
Lately I feel more in control after resting right now,positive
Lately I feel more in control after resting for the first time in days,positive
Lately I feel more in control after talking to someone,positive
Lately I feel more in control after talking to someone right now,positive
Lately I feel more in control after talking to someone for the first time in days,positive
Lately I feel more in control today,positive
Lately I feel more in control today right now,positive
Lately I feel more in control today for the first time in days,positive
Lately I feel more in control and things are improving,positive
Lately I feel more in control and things are improving right now,positive
Lately I feel more in control and things are improving for the first time in days,positive
Lately I feel strong enough to handle today,positive
Lately I feel strong enough to handle today right now,positive
Lately I feel strong enough to handle today for the first time in days,positive
Lately I feel strong enough to handle today after resting,positive
Lately I feel strong enough to handle today after resting right now,positive
Lately I feel strong enough to handle today after resting for the first time in days,positive
Lately I feel strong enough to handle today after talking to someone,positive
Lately I feel strong enough to handle today after talking to someone right now,positive
Lately I feel strong enough to handle today after talking to someone for the first time in days,positive
Lately I feel strong enough to handle today today,positive
Lately I feel strong enough to handle today today right now,positive
Lately I feel strong enough to handle today today for the first time in days,positive
Lately I feel strong enough to handle today and things are improving,positive
Lately I feel strong enough to handle today and things are improving right now,positive
Lately I feel strong enough to handle today and things are improving for the first time in days,positive
Lately I feel relieved that my fever is going down,positive
Lately I feel relieved that my fever is going down right now,positive
Lately I feel relieved that my fever is going down for the first time in days,positive
Lately I feel relieved that my fever is going down after resting,positive
Lately I feel relieved that my fever is going down after resting right now,positive
Lately I feel relieved that my fever is going down after resting for the first time in days,positive
Lately I feel relieved that my fever is going down after talking to someone,positive
Lately I feel relieved that my fever is going down after talking to someone right now,positive
Lately I feel relieved that my fever is going down after talking to someone for the first time in days,positive
Lately I feel relieved that my fever is going down today,positive
Lately I feel relieved that my fever is going down today right now,positive
Lately I feel relieved that my fever is going down today for the first time in days,positive
Lately I feel relieved that my fever is going down and things are improving,positive
Lately I feel relieved that my fever is going down and things are improving right now,positive
Lately I feel relieved that my fever is going down and things are improving for the first time in days,positive
Lately I feel glad that I am recovering from this cold,positive
Lately I feel glad that I am recovering from this cold right now,positive
Lately I feel glad that I am recovering from this cold for the first time in days,positive
Lately I feel glad that I am recovering from this cold after resting,positive
Lately I feel glad that I am recovering from this cold after resting right now,positive
Lately I feel glad that I am recovering from this cold after resting for the first time in days,positive
Lately I feel glad that I am recovering from this cold after talking to someone,positive
Lately I feel glad that I am recovering from this cold after talking to someone right now,positive
Lately I feel glad that I am recovering from this cold after talking to someone for the first time in days,positive
Lately I feel glad that I am recovering from this cold today,positive
Lately I feel glad that I am recovering from this cold today right now,positive
Lately I feel glad that I am recovering from this cold today for the first time in days,positive
Lately I feel glad that I am recovering from this cold and things are improving,positive
Lately I feel glad that I am recovering from this cold and things are improving right now,positive
Lately I feel glad that I am recovering from this cold and things are improving for the first time in days,positive
I am feeling calm and hopeful,positive
I am feeling calm and hopeful right now,positive
I am feeling calm and hopeful for the first time in days,positive
I am feeling calm and hopeful after resting,positive
I am feeling calm and hopeful after resting right now,positive
I am feeling calm and hopeful after resting for the first time in days,positive
I am feeling calm and hopeful after talking to someone,positive
I am feeling calm and hopeful after talking to someone right now,positive
I am feeling calm and hopeful after talking to someone for the first time in days,positive
I am feeling calm and hopeful today,positive
I am feeling calm and hopeful today right now,positive
I am feeling calm and hopeful today for the first time in days,positive
I am feeling calm and hopeful and things are improving,positive
I am feeling calm and hopeful and things are improving right now,positive
I am feeling calm and hopeful and things are improving for the first time in days,positive
I am feeling better than before,positive
I am feeling better than before right now,positive
I am feeling better than before for the first time in days,positive
I am feeling better than before after resting,positive
I am feeling better than before after resting right now,positive
I am feeling better than before after resting for the first time in days,positive
I am feeling better than before after talking to someone,positive
I am feeling better than before after talking to someone right now,positive
I am feeling better than before after talking to someone for the first time in days,positive
I am feeling better than before today,positive
I am feeling better than before today right now,positive
I am feeling better than before today for the first time in days,positive
I am feeling better than before and things are improving,positive
I am feeling better than before and things are improving right now,positive
I am feeling better than before and things are improving for the first time in days,positive
I am feeling grateful and supported,positive
I am feeling grateful and supported right now,positive
I am feeling grateful and supported for the first time in days,positive
I am feeling grateful and supported after resting,positive
I am feeling grateful and supported after resting right now,positive
I am feeling grateful and supported after resting for the first time in days,positive
I am feeling grateful and supported after talking to someone,positive
I am feeling grateful and supported after talking to someone right now,positive
I am feeling grateful and supported after talking to someone for the first time in days,positive
I am feeling grateful and supported today,positive
I am feeling grateful and supported today right now,positive
I am feeling grateful and supported today for the first time in days,positive
I am feeling grateful and supported and things are improving,positive
I am feeling grateful and supported and things are improving right now,positive
I am feeling grateful and supported and things are improving for the first time in days,positive
I am feeling happy and relaxed,positive
I am feeling happy and relaxed right now,positive
I am feeling happy and relaxed for the first time in days,positive
I am feeling happy and relaxed after resting,positive
I am feeling happy and relaxed after resting right now,positive
I am feeling happy and relaxed after resting for the first time in days,positive
I am feeling happy and relaxed after talking to someone,positive
I am feeling happy and relaxed after talking to someone right now,positive
I am feeling happy and relaxed after talking to someone for the first time in days,positive
I am feeling happy and relaxed today,positive
I am feeling happy and relaxed today right now,positive
I am feeling happy and relaxed today for the first time in days,positive
I am feeling happy and relaxed and things are improving,positive
I am feeling happy and relaxed and things are improving right now,positive
I am feeling happy and relaxed and things are improving for the first time in days,positive
I am feeling more in control,positive
I am feeling more in control right now,positive
I am feeling more in control for the first time in days,positive
I am feeling more in control after resting,positive
I am feeling more in control after resting right now,positive
I am feeling more in control after resting for the first time in days,positive
I am feeling more in control after talking to someone,positive
I am feeling more in control after talking to someone right now,positive
I am feeling more in control after talking to someone for the first time in days,positive
I am feeling more in control today,positive
I am feeling more in control today right now,positive
I am feeling more in control today for the first time in days,positive
I am feeling more in control and things are improving,positive
I am feeling more in control and things are improving right now,positive
I am feeling more in control and things are improving for the first time in days,positive
I am feeling strong enough to handle today,positive
I am feeling strong enough to handle today right now,positive
I am feeling strong enough to handle today for the first time in days,positive
I am feeling strong enough to handle today after resting,positive
I am feeling strong enough to handle today after resting right now,positive
I am feeling strong enough to handle today after resting for the first time in days,positive
I am feeling strong enough to handle today after talking to someone,positive
I am feeling strong enough to handle today after talking to someone right now,positive
I am feeling strong enough to handle today after talking to someone for the first time in days,positive
I am feeling strong enough to handle today today,positive
I am feeling strong enough to handle today today right now,positive
I am feeling strong enough to handle today today for the first time in days,positive
I am feeling strong enough to handle today and things are improving,positive
I am feeling strong enough to handle today and things are improving right now,positive
I am feeling strong enough to handle today and things are improving for the first time in days,positive
I am feeling relieved that my fever is going down,positive
I am feeling relieved that my fever is going down right now,positive
I am feeling relieved that my fever is going down for the first time in days,positive
I am feeling relieved that my fever is going down after resting,positive
I am feeling relieved that my fever is going down after resting right now,positive
I am feeling relieved that my fever is going down after resting for the first time in days,positive
I am feeling relieved that my fever is going down after talking to someone,positive
I am feeling relieved that my fever is going down after talking to someone right now,positive
I am feeling relieved that my fever is going down after talking to someone for the first time in days,positive
I am feeling relieved that my fever is going down today,positive
I am feeling relieved that my fever is going down today right now,positive
